opponent,location,result,opening,moves,white_move_1,black_move_1,white_move_2,black_move_2,white_move_3,black_move_3,white_move_4,black_move_4,white_move_5,black_move_5,white_move_6,black_move_6,white_move_7,black_move_7,white_move_8,black_move_8,white_move_9,black_move_9,white_move_10,black_move_10
"Nisipeanu,LD",Khanty-Mansiysk RUS,1.0,Caro-Kann Defense: Two Knights Attack,1. e4 c6 2. Nc3 d5 3. Nf3 a6 4. d4 Bg4 5. Be3 e6 6. Bd3 Nf6 7. h3 Bh5 8. a3 dxe4 9. Nxe4 Nbd7 10. Qe2 Nxe4 11. Bxe4 Nf6 12. Bd3 Bd6 13. O-O-O Qc7 14. c4 O-O-O 15. Kb1 Rhe8 16. g4 Bg6 17. Bxg6 hxg6 18. Ng5 Rd7 19. Qf3 Qa5 20. Bd2 Qd8 21. Rhe1 Kb8 22. Be3 Ka8 23. Rd3 Bb8 24. Rdd1 Ba7 25. Qe2 Rh8 26. f4 Qa5 27. Rd3 Qa4 28. Rc1 Qa5 29. Nf3 Qc7 30. Ne5 Rdd8 31. g5 Nh5 32. d5 Bxe3 33. Qxe3 exd5 34. cxd5 Rhe8 35. dxc6 Rxd3 36. Qxd3 Nxf4 37. Qd7,e4,c6,Nc3,d5,Nf3,a6,d4,Bg4,Be3,e6,Bd3,Nf6,h3,Bh5,a3,dxe4,Nxe4,Nbd7,Qe2,Nxe4
"Nisipeanu,LD",Khanty-Mansiysk RUS,0.5,Philidor Defense: Exchange Variation,1. e4 e5 2. Nf3 d6 3. d4 exd4 4. Nxd4 Nf6 5. Nc3 Be7 6. g3 d5 7. Bg2 dxe4 8. Nxe4 Nxe4 9. Bxe4 Bf6 10. Be3 O-O 11. O-O Re8 12. Bg2 Nd7 13. c3 Nb6 14. Nb5 a6 15. Qxd8 Bxd8 16. Na3 c6 17. Rad1,e4,e5,Nf3,d6,d4,exd4,Nxd4,Nf6,Nc3,Be7,g3,d5,Bg2,dxe4,Nxe4,Nxe4,Bxe4,Bf6,Be3,O-O
"Gelfand,B",Khanty-Mansiysk RUS,1.0,Bishop's Opening: Paulsen Defense,1. e4 e5 2. Bc4 Nf6 3. d3 c6 4. Qe2 Be7 5. Nf3 O-O 6. Bb3 d6 7. O-O Nbd7 8. c3 a5 9. a4 b5 10. Bc2 Ba6 11. axb5 cxb5 12. Nbd2 Qc7 13. d4 a4 14. Bd3 Rfb8 15. Nh4 g6 16. f4 exf4 17. Ndf3 Nh5 18. Bd2 Nb6 19. g4 fxg3 20. Ng5 Nc4 21. Nf5 Bxg5 22. Bxg5 f6 23. Bh4 gxh2+ 24. Qxh2 Rf8 25. Be2 gxf5 26. Bxh5 fxe4 27. Qf4 f5 28. Kh1 Kh8 29. Rg1 Rf7 30. Bxf7 Qxf7 31. Qh6 Rf8 32. Rg6,e4,e5,Bc4,Nf6,d3,c6,Qe2,Be7,Nf3,O-O,Bb3,d6,O-O,Nbd7,c3,a5,a4,b5,Bc2,Ba6
"Gelfand,B",Khanty-Mansiysk RUS,0.0,Petrov's Defense: Modern Attack,1. e4 e5 2. Nf3 Nf6 3. d4 Nxe4 4. dxe5 d5 5. Nbd2 Nc5 6. Nb3 Ne6 7. g3 c5 8. Bg2 Nc6 9. O-O Be7 10. c3 O-O 11. h4 c4 12. Nbd4 Nexd4 13. cxd4 Bg4 14. Qd2 f6 15. exf6 Bxf6 16. Ne5 Bxe5 17. dxe5 d4 18. f4 d3 19. Qc3 Nd4 20. Kh2 Rc8 21. Bd2 b5 22. Qb4 Qd7 23. a4 a5 24. Qxa5 Nb3 25. Qb4 bxa4 26. Bc3 d2 27. Rad1 Bxd1 28. Rxd1 Qg4 29. Qb7 Qxd1 30. e6 Qg4 31. Bf3 Qg6 32. h5 Qh6 33. e7 Rfe8 34. Qd5+ Kh8 35. Qf7 Rg8 36. g4 Qd6 37. g5 Nd4 38. Bg4 Rce8 39. h6 Rxe7 40. hxg7+ Rxg7 41. Qf6 Qxf6 42. gxf6 Re4 43. fxg7+ Kxg7 44. Bxd2 Nb3 45. Bc3+ Kg8 46. Bd7 Re2+ 47. Kg1 Nc5 48. Bc6 Kf7 49. Bd5+ Kg6 50. Bxc4 Re4 51. Bd5 Rxf4 52. Kg2 h5 53. Bc6 h4 54. Kh3 Ne6 55. Be8+ Kh7 56. Bd7 Ng5+ 57. Kg2 h3+ 58. Kg1 Kg6 59. Bc6 Nf3+ 60. Kh1 Kh5 61. Ba5 Ne5 62. Bd5 Ng4,e4,e5,Nf3,Nf6,d4,Nxe4,dxe5,d5,Nbd2,Nc5,Nb3,Ne6,g3,c5,Bg2,Nc6,O-O,Be7,c3,O-O
"Gelfand,B",Khanty-Mansiysk RUS,0.0,"Petrov's Defense: Modern Attack, Center Variation",1. e4 e5 2. Nf3 Nf6 3. d4 Nxe4 4. Bd3 d5 5. Nxe5 Nd7 6. O-O Nxe5 7. dxe5 Nc5 8. f4 Nxd3 9. Qxd3 g6 10. Be3 Be7 11. Nc3 c6 12. Ne2 O-O 13. f5 Bxf5 14. Rxf5 gxf5 15. Bh6 Kh8 16. Bxf8 Bxf8 17. Rf1 Qb6+ 18. Kh1 Qxb2 19. Nd4 Re8 20. Nf3 Qb5 21. Qd1 Kg8 22. Nd4 Qc4 23. Rxf5 Bg7 24. Nf3 h6 25. Qc1 Qxa2 26. h3 Qc4 27. Rf4 Qc3 28. Rg4 Kf8 29. Rd4 Bxe5 30. Qxh6+ Ke7 31. Rd1 Bf6 32. Rf1 Kd8 33. Qf4 Kc8 34. Qf5+ Kb8 35. Qd7 Rd8 36. Qxf7 a5 37. Rb1 b5 38. Rb3 Qa1+ 39. Kh2 Be5+ 40. Nxe5 Qxe5+ 41. Kh1 a4 42. Rf3 b4 43. Rf6 Qe8 44. Qg7 Qe1+ 45. Kh2 Qe5+ 46. Kh1 a3,e4,e5,Nf3,Nf6,d4,Nxe4,Bd3,d5,Nxe5,Nd7,O-O,Nxe5,dxe5,Nc5,f4,Nxd3,Qxd3,g6,Be3,Be7
"Kaidanov,G",Hilton Head USA,1.0,"Sicilian Defense: Dragon Variation, Yugoslav Attack, Old Line",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be3 Bg7 7. f3 Nc6 8. Qd2 O-O 9. Bc4 Bd7 10. O-O-O Rc8 11. Bb3 Ne5 12. Kb1 Re8 13. h4 h5 14. g4 hxg4 15. h5 Nxh5 16. Rdg1 e6 17. Bh6 Qf6 18. fxg4 Bxh6 19. Qxh6 Qg7 20. Qd2 Nf6 21. g5 Nh5 22. Nce2 Nc4 23. Bxc4 Rxc4 24. b3 Rc5 25. Ng3 Nxg3 26. Rxg3 Rec8 27. Rgh3 e5 28. Rh4 exd4 29. Qh2 Kf8 30. Qxd6+ Kg8 31. Qxd7 d3 32. c4 Qc3 33. R4h2 b5 34. e5 Qxe5 35. Rh7 R5c7 36. Qd6,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,g6,Be3,Bg7,f3,Nc6,Qd2,O-O,Bc4,Bd7,O-O-O,Rc8
"Kaidanov,G",Hilton Head USA,1.0,Sicilian Defense: Scheveningen Variation,1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e6 6. Be3 Nc6 7. Qd2 Be7 8. Be2 O-O 9. O-O-O a6 10. f4 e5 11. Nf5 Bxf5 12. exf5 Qa5 13. Kb1 Rfd8 14. Bf3 exf4 15. Bxf4 Qxf5 16. g4 Qa5 17. g5 Nd7 18. Bd5 Nce5 19. Qf2 Rac8 20. Bxe5 Nxe5 21. Ne4 Kh8 22. h4 Nc4 23. Rhe1 Nb6 24. Bxb7 Rb8 25. Qxf7 Na4 26. Qxe7 Qb6 27. b3 Rxb7 28. Qe6 Qb4 29. Nxd6 Nc3+ 30. Ka1 Rf8 31. Nxb7 Nxd1 32. Rxd1 Qxb7 33. Kb2,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,e6,Be3,Nc6,Qd2,Be7,Be2,O-O,O-O-O,a6,f4,e5
"Navara,D",Prague CZE,1.0,"Ruy Lopez: Closed, Breyer Defense, Zaitsev Hybrid",1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 d6 8. c3 O-O 9. h3 Nb8 10. d4 Nbd7 11. Nbd2 Bb7 12. a4 c5 13. d5 c4 14. Bc2 Nc5 15. a5 g6 16. b4 cxb3 17. Nxb3 Rc8 18. Re3 Nfd7 19. Nxc5 Nxc5 20. Ba3 f5 21. exf5 gxf5 22. Nxe5 dxe5 23. Rxe5 Rc7 24. Rxf5 Rxf5 25. Bxf5 Qxd5 26. Qg4+ Kh8 27. Re1 Bf8 28. c4 Qg8 29. Bb2+ Bg7 30. Bxh7 Qf8 31. Bxg7+ Rxg7 32. Bg6 Kg8 33. cxb5 axb5 34. Re5 Bc8 35. Qe2 Rxg6 36. Re8 Bb7 37. f3 Ne6 38. Rxf8+ Kxf8 39. Qxb5 Rxg2+ 40. Kxg2 Bxf3+ 41. Kg3,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,Be7,Re1,b5,Bb3,d6,c3,O-O,h3,Nb8,d4,Nbd7
"Navara,D",Prague CZE,1.0,"Ruy Lopez: Closed, Breyer Defense, Zaitsev Hybrid",1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d6 9. h3 Nb8 10. d4 Nbd7 11. Nbd2 Bb7 12. Bc2 Re8 13. a4 Bf8 14. Bd3 c6 15. b4 Nb6 16. axb5 axb5 17. Rxa8 Bxa8 18. Nb3 Qc7 19. Bg5 Nbd7 20. dxe5 dxe5 21. Nfd2 h6 22. Be3 Rb8 23. Qe2 c5 24. Bxb5 cxb4 25. cxb4 Bxb4 26. Rc1 Qd8 27. Bc4 Nb6 28. Ba6 Qd6 29. Qd3 Qe6 30. Bc5 Bxc5 31. Nxc5 Qe7 32. Ndb3 Nh5 33. Rd1 Nf6 34. f3 Qa7 35. Kh2 Ne8 36. Bb5 Qe7 37. Na6 Rc8 38. Qe3 Nc4 39. Bxc4 Rxc4 40. Nac5 Bc6 41. Rc1 Nd6 42. Rxc4 Nxc4 43. Qc3 Bb5 44. Qb4 Qe8 45. Na5 Ne3 46. Kg1 Qd8 47. Qe1 Nc2 48. Nab7 Qd4+ 49. Qf2 Ne3 50. h4 Bf1 51. Nb3 Qc3 52. N7c5 Bxg2 53. Qd2 Qxd2 54. Nxd2 Bh3 55. Nd3 f6 56. Kf2 Nc2 57. f4 exf4 58. Nxf4 Bc8 59. e5 fxe5 60. Ng6 Kf7 61. Nxe5+ Kf6 62. Nec4 Nd4 63. Ne4+ Kg6 64. Ng3 Be6 65. Ne3 Bd7 66. Nd5,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,Be7,Re1,b5,Bb3,O-O,c3,d6,h3,Nb8,d4,Nbd7
"Navara,D",Prague CZE,0.0,Sicilian Defense: Taimanov Variation,1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 a6 6. Nxc6 bxc6 7. Bd3 d5 8. O-O Nf6 9. Re1 Be7 10. Qe2 O-O 11. e5 Nd7 12. Na4 Nb6 13. Nxb6 Qxb6 14. c4 a5 15. cxd5 cxd5 16. Be3 Qb8 17. Bd4 Qb4 18. Red1 g6 19. Qe3 Ba6 20. Bxa6 Rxa6 21. Rac1 Raa8 22. Rc7 Rfc8 23. Rdc1 Rxc7 24. Rxc7 Bd8 25. Rc2 Rb8 26. g3 Bg5 27. Qd3 Bd8 28. Qc3 Bb6 29. Qxb4 axb4 30. Bxb6 Rxb6 31. f4 Kg7 32. b3 h6 33. h4 g5 34. h5 gxf4 35. gxf4 Ra6 36. Kf2 Kf8 37. Ke3 Ke7 38. Rc7+ Ke8 39. Rc8+ Kd7 40. Rc2 Ra8 41. Kd4 Rg8 42. Rf2 Kc6 43. Rc2+ Kb6 44. Ke3 Rg3+ 45. Kf2 Rh3 46. Rc8 Rh2+,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,a6,Nxc6,bxc6,Bd3,d5,O-O,Nf6,Re1,Be7,Qe2,O-O
"Navara,D",Prague CZE,0.5,"French Defense: Winawer Variation, Advance Variation, with Bd3",1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Ne7 7. Bd3 Qc7 8. Nf3 b6 9. O-O Ba6 10. a4 Bxd3 11. cxd3 cxd4 12. Nxd4 Nbc6 13. Ba3 Nxd4 14. cxd4 O-O 15. a5 Rfc8 16. Bd6 Qb7 17. axb6 axb6 18. Qb3 Nf5 19. Rxa8 Rxa8 20. Bc5 Qa6 21. Qxb6 Qxd3 22. Qb7 Qa6 23. Qxa6 Rxa6 24. g4 Nh4 25. f4 h5 26. h3 Ra4 27. Kh2 hxg4 28. hxg4 Rc4 29. Kg3 g5 30. fxg5 Ng6 31. Bb6 Kg7 32. Ra1 Rc3+ 33. Kf2 Rc8 34. Kg3 Nf8 35. Bc5 Ng6 36. Ra5 Rb8 37. Ra3 Rb1 38. Kg2 Rc1 39. Bb6 Nf4+ 40. Kg3 Ne2+ 41. Kf2 Nc3 42. Bd8 Kg6 43. Ra8 Ne4+ 44. Kg2 Rc3 45. Be7 Rg3+ 46. Kf1 Rxg4 47. Rg8+ Kf5 48. Rg7 Nxg5 49. Bxg5 Rxg5 50. Rxf7+ Ke4 51. Rf6 Kxd4 52. Rxe6 Ke3 53. Re8 d4 54. e6 Rg6 55. e7 Rg7 56. Rh8 Rxe7 57. Ke1 Kd3+ 58. Kd1 Re3 59. Ra8 Rf3,e4,e6,d4,d5,Nc3,Bb4,e5,c5,a3,Bxc3+,bxc3,Ne7,Bd3,Qc7,Nf3,b6,O-O,Ba6,a4,Bxd3
"Radjabov,T",Baku AZE,0.5,Sicilian Defense: Kalashnikov Variation,1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 e5 5. Nb5 d6 6. c4 Be7 7. Be2 Nf6 8. N1c3 a6 9. Na3 Be6 10. Be3 O-O 11. O-O Rc8 12. Rc1 h6 13. Qd2 Ng4 14. Bxg4 Bxg4 15. Nd5 Bg5 16. Nc2 Be6 17. Rfd1 Bxe3 18. Ndxe3 Qh4 19. f3 Rfd8 20. a4 Qg5 21. b4 Ne7 22. Ne1 Nc6 23. N1c2 Ne7 24. Ne1 Nc6 25. N1c2,e4,c5,Nf3,Nc6,d4,cxd4,Nxd4,e5,Nb5,d6,c4,Be7,Be2,Nf6,N1c3,a6,Na3,Be6,Be3,O-O
"Sutovsky,E",Baku AZE,0.5,"French Defense: Tarrasch Variation, Open System, Euwe-Keres Line",1. e4 e6 2. d4 d5 3. Nd2 c5 4. Ngf3 cxd4 5. exd5 Qxd5 6. Bc4 Qd6 7. O-O Nf6 8. Nb3 Nc6 9. Nbxd4 Nxd4 10. Nxd4 Bd7 11. a4 Qc7 12. Bb5 Bc5 13. Bg5 O-O-O 14. c3 e5 15. Bxd7+ Rxd7 16. Bxf6 gxf6 17. Qg4 Qb6 18. Nb5 Rd8 19. b4 Bf8 20. Rad1 a6 21. Rxd7 Rxd7 22. Na3 Qe6 23. Qe2 Kb8,e4,e6,d4,d5,Nd2,c5,Ngf3,cxd4,exd5,Qxd5,Bc4,Qd6,O-O,Nf6,Nb3,Nc6,Nbxd4,Nxd4,Nxd4,Bd7
"Mamedov,Rau",Baku AZE,0.0,"Sicilian Defense: Accelerated Dragon, Maróczy Bind",1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. c4 Bg7 6. Be3 Nf6 7. Nc3 O-O 8. Be2 d6 9. O-O Nxd4 10. Bxd4 Bd7 11. Rc1 Bc6 12. f3 a5 13. Qd2 a4 14. Rfd1 Nd7 15. Bxg7 Kxg7 16. Nd5 Kg8 17. Qe3 Bxd5 18. cxd5 Qa5 19. Qc3 Qb6+ 20. Qd4 Qa5 21. f4 Rac8 22. Bg4 Rxc1 23. Rxc1 Nc5 24. e5 Qb5 25. Rc4 Qa5 26. Rc3 Qb5 27. Re3 Qb6 28. Bf3 Rc8 29. e6 f5 30. h4 Qd8 31. Rc3 Qf8 32. b4 axb3 33. axb3 Ne4 34. Bxe4 Rxc3 35. Qxc3 fxe4 36. g3 h5 37. Kf2 Qf6 38. Qc4 Qb2+ 39. Ke3 Qg2 40. Qxe4 Qxg3+ 41. Kd4 Kg7 42. Kc4 Qxh4 43. Kb5 Qf2 44. b4 h4 45. Qc4 Qa7 46. Qc3+ Kh7 47. Kc4 Qa2+ 48. Kd4 Qf2+ 49. Ke4 Qg2+ 50. Kd4 Qg4 51. Kc4 h3 52. Qd2 Qg2 53. Qe1 Qg4 54. Qf2 Qh5 55. Qh2 Qf3 56. Qd2 Qg3 57. Kb5 h2 58. Qc1 Qf3,e4,c5,Nf3,Nc6,d4,cxd4,Nxd4,g6,c4,Bg7,Be3,Nf6,Nc3,O-O,Be2,d6,O-O,Nxd4,Bxd4,Bd7
"Carlsen,M",Kristiansund NOR,0.0,"Ruy Lopez: Berlin Defense, l'Hermet Variation, Berlin Wall Defense",1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. O-O Nxe4 5. d4 Nd6 6. Bxc6 dxc6 7. dxe5 Nf5 8. Qxd8+ Kxd8 9. Nc3 Ke8 10. h3 b6 11. Rd1 Bb7 12. Bf4 Rc8 13. a4 Ne7 14. a5 c5 15. Nb5 a6 16. Nd6+ cxd6 17. exd6 Nd5 18. c4 Nxf4 19. d7+ Kd8 20. Ne5 Be7 21. axb6 Ne2+ 22. Kf1 Nd4 23. dxc8=Q+ Kxc8 24. b4 f6 25. Nd3 cxb4 26. c5 Nc6 27. Rac1 Rd8 28. Ke1 Rd5 29. Rc4 a5 30. Re4 Ne5 31. Ke2 Rxd3 32. Rxe5 Rxd1 33. Rxe7 Rd7 34. Re8+ Rd8 35. Re7 b3,e4,e5,Nf3,Nc6,Bb5,Nf6,O-O,Nxe4,d4,Nd6,Bxc6,dxc6,dxe5,Nf5,Qxd8+,Kxd8,Nc3,Ke8,h3,b6
"Anand,V",Kristiansund NOR,0.0,"Ruy Lopez: Berlin Defense, Anti-Berlin Variation",1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. d3 Bc5 5. O-O Nd4 6. Nxd4 Bxd4 7. c3 Bb6 8. d4 O-O 9. Bg5 h6 10. Bxf6 Qxf6 11. dxe5 Qxe5 12. Bd3 Rd8 13. Kh1 Qf4 14. Qd2 Qxd2 15. Nxd2 d5 16. e5 c5 17. Rad1 c4 18. Bc2 Bg4 19. f3 Be6 20. f4 d4 21. cxd4 Bxd4 22. b3 cxb3 23. Bxb3 Be3 24. f5 Bxb3 25. Nxb3 Rxd1 26. Rxd1 Re8 27. Rd5 Bf4 28. Rd7 Rxe5 29. g3 Be3 30. g4 Bb6 31. Nd2 Re1+ 32. Kg2 Rd1 33. Kf3 Ba5 34. Rd5 b6,e4,e5,Nf3,Nc6,Bb5,Nf6,d3,Bc5,O-O,Nd4,Nxd4,Bxd4,c3,Bb6,d4,O-O,Bg5,h6,Bxf6,Qxf6
"Hammer,J",Kristiansund NOR,0.5,"Four Knights Game: Spanish Variation, Rubinstein Variation",1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. Nc3 Nd4 5. Ba4 Nxf3+ 6. Qxf3 c6 7. O-O d6 8. d3 Be7 9. Nd5 h6 10. Ne3 O-O 11. Bb3 Be6 12. Nf5 Kh7 13. Qh3 Ng8 14. Bd2 d5 15. Qf3 a5 16. exd5 cxd5 17. a4 Qd7 18. Nxe7 Nxe7 19. Qe2 f6 20. f4 exf4 21. Rae1 Ra6 22. Bxf4 Ng6 23. Bg3 Bf7 24. d4 Raa8 25. c3 Rfe8 26. Qf3 Kg8 27. Bc2 Nf8 28. Bb3 Qc6 29. h3 Rad8 30. Qd3 Ra8 31. Qb5 Qxb5 32. axb5 Nd7 33. Bc2 Nb6 34. Bc7 Nc4 35. Rxe8+ Bxe8 36. Bb3 Bxb5 37. Rf5 Bc6 38. Bxc4 dxc4 39. Rxa5 Rxa5 40. Bxa5 Kf7 41. Kf2 Ke6 42. h4 Kf5 43. g3 Ke4 44. Bb4 h5 45. Bf8 g5 46. hxg5 fxg5 47. Be7 Kf5 48. Bd8 Kg4 49. Be7 Bd5 50. Bd8 h4 51. gxh4 gxh4 52. Bc7 Kf5 53. Ke3 Kg4 54. Kf2 Kf5 55. Ke3,e4,e5,Nf3,Nc6,Bb5,Nf6,Nc3,Nd4,Ba4,Nxf3+,Qxf3,c6,O-O,d6,d3,Be7,Nd5,h6,Ne3,O-O
"Hammer,J",Kristiansund NOR,0.5,Scotch Game: Schmidt Variation,1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Nf6 5. Nc3 Bb4 6. Nxc6 bxc6 7. Bd3 d5 8. exd5 cxd5 9. O-O O-O 10. Bg5 c6 11. Na4 h6 12. Bh4 Be6 13. c3 Be7 14. Re1 Nd7 15. Bxe7 Qxe7 16. f4 f5 17. Qe2 Rae8 18. Qf2 Qd6 19. Rad1 Nf6 20. Nc5 Bc8 21. Qd4 g5 22. Rf1 Nh5 23. fxg5 hxg5 24. c4 Nf4 25. cxd5 cxd5 26. Rf3 Qe5 27. Qxe5 Rxe5 28. Bf1 Ne6 29. Nxe6 Bxe6 30. Ra3 Rf7 31. Kf2 f4 32. h3 Kg7 33. Re1 Rxe1 34. Kxe1 Rb7 35. b3 Bf5 36. Ra6 Rc7 37. Be2 Rc1+ 38. Kd2 Rc2+ 39. Kd1 Be4 40. Bf3 Rb2 41. Ke1 Kf7 42. Bh5+ Ke7 43. Bf3 Kf7 44. Bh5+ Ke7 45. Bf3,e4,e5,Nf3,Nc6,d4,exd4,Nxd4,Nf6,Nc3,Bb4,Nxc6,bxc6,Bd3,d5,exd5,cxd5,O-O,O-O,Bg5,c6
Bu Xiangzhi,Khanty-Mansiysk RUS,1.0,Philidor Defense: Exchange Variation,1. e4 e5 2. Nf3 d6 3. d4 exd4 4. Nxd4 Nf6 5. Nc3 Be7 6. g3 O-O 7. Bg2 Nc6 8. Nxc6 bxc6 9. O-O Nd7 10. b3 Bf6 11. Bb2 Rb8 12. Qd2 Re8 13. Rad1 c5 14. Bc1 Nb6 15. Rfe1 Bg4 16. Ne2 a5 17. h3 Bxe2 18. Rxe2 a4 19. Kh2 Qc8 20. f4 axb3 21. cxb3 Qa6 22. Qc2 Bd4 23. Be3 Bxe3 24. Rxe3 Re7 25. e5 c4 26. bxc4 dxe5 27. c5 Nd7 28. c6 Nf8 29. fxe5 Qa7 30. Re2 Rbe8 31. Rd5 Qa6 32. a4 Ng6 33. e6 fxe6 34. Rd7 Nf8 35. Rxe7 Rxe7 36. Rf2 Qa5 37. Qd2 Qxd2 38. Rxd2 Re8 39. Rd7 Nxd7 40. cxd7 Rd8 41. Bc6 Kf7 42. a5 Ke7 43. a6 Kd6 44. Bb7 Kxd7 45. a7 Kd6 46. a8=Q Rxa8 47. Bxa8 Ke5 48. Kg2 Kd4 49. Kf3 c5 50. Be4 h6 51. Bg6 c4 52. Kf4 Kc3 53. Bf7 g5+ 54. Ke3 Kb2 55. Bxe6 c3 56. Bf5 c2 57. Bxc2 Kxc2 58. g4,e4,e5,Nf3,d6,d4,exd4,Nxd4,Nf6,Nc3,Be7,g3,O-O,Bg2,Nc6,Nxc6,bxc6,O-O,Nd7,b3,Bf6
"Mamedov,Rau",Khanty-Mansiysk RUS,0.5,"Sicilian Defense: Accelerated Dragon, Maróczy Bind",1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. c4 Bg7 6. Be3 Nf6 7. Nc3 O-O 8. Be2 d6 9. O-O Nxd4 10. Bxd4 Bd7 11. Qd3 Bc6 12. b4 Rc8 13. a4 a5 14. b5 Bd7 15. Qe3 Ng4 16. Bxg4 Bxg4 17. Nd5 Bxd4 18. Qxd4 Be6 19. Rac1 Rc5 20. Rc3 Re8 21. Nf4 Bxc4 22. Nxg6 e5 23. Nxe5 dxe5 24. Rg3+ Kh8 25. Qxc5 Bxf1 26. Qc2 Bc4 27. Qxc4 Qd1+ 28. Qf1 Rd8 29. Ra3 Qc2 30. Ra1 Qxe4 31. g3 Rd2 32. Rd1 Ra2 33. Qd3 Qxd3 34. Rxd3 Rxa4 35. Rd7 b6 36. Rb7 Rb4 37. Rxb6 a4 38. Ra6 Rxb5 39. Rxa4,e4,c5,Nf3,Nc6,d4,cxd4,Nxd4,g6,c4,Bg7,Be3,Nf6,Nc3,O-O,Be2,d6,O-O,Nxd4,Bxd4,Bd7
"Smirin,I",Khanty-Mansiysk RUS,0.0,"Sicilian Defense: Kan Variation, Polugaevsky Variation",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 a6 5. Bd3 Bc5 6. Nb3 Ba7 7. O-O Nc6 8. c4 Nf6 9. Nc3 d6 10. Qe2 e5 11. Be3 O-O 12. Rac1 Be6 13. Nd5 Nd7 14. Bxa7 Rxa7 15. Qe3 b6 16. Nd2 Nc5 17. Bb1 a5 18. Nc3 h6 19. Rfd1 Rd7 20. Nb5 Qg5 21. Nf1 Rfd8 22. Rd2 Na7 23. Na3 Nc6 24. Nb5 Na7 25. Nxa7 Rxa7 26. Qe1 Rb7 27. Qe2 Rdb8 28. Ne3 b5 29. cxb5 Rxb5 30. Rxd6 Rxb2 31. Qe1 Qf4 32. Rcd1 Bxa2 33. Bc2 Bb3 34. Bxb3 R2xb3 35. Rc6 Nd3 36. Qf1 Qxe4 37. Rc4 Qh7 38. Rc6 Kh8 39. Rd6 e4 40. f3 Qg8 41. fxe4 Ne5 42. Nf5 Qc8 43. h3 Qc4 44. Qe1 a4 45. Kh2 Qc3 46. R1d2 Nc4 47. Rd8+ Kh7 48. Rxb8 Nxd2,e4,c5,Nf3,e6,d4,cxd4,Nxd4,a6,Bd3,Bc5,Nb3,Ba7,O-O,Nc6,c4,Nf6,Nc3,d6,Qe2,e5
"Kosintseva,N",Cap d'Agde FRA,1.0,"Ruy Lopez: Closed, Worrall Attack, Delayed Castling Line",1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Qe2 b5 7. Bb3 d6 8. c3 O-O 9. d4 Bg4 10. Rd1 exd4 11. cxd4 d5 12. e5 Ne4 13. Nc3 Nxc3 14. bxc3 Qd7 15. h3 Bf5 16. Nh2 Na5 17. Nf1 Nxb3 18. axb3 a5 19. Ne3 Bg6 20. Ba3 b4 21. Bb2 bxc3 22. Bxc3 Rfb8 23. Bxa5 Rxb3 24. Bxc7 Rxa1 25. Rxa1 h5 26. Ba5 Bg5 27. Bd2 Rb2 28. Qe1 Qb5 29. Nf1 Bxd2 30. Nxd2 Qb4 31. Nf3 Qxe1+ 32. Rxe1 Be4 33. Ng5 Bf5 34. Ra1 Rb1+ 35. Rxb1 Bxb1 36. h4 f6 37. exf6 gxf6 38. Ne6,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,Be7,Qe2,b5,Bb3,d6,c3,O-O,d4,Bg4,Rd1,exd4
